ET,V,N,SA,IA,RL,RE,P,FX,FY,FZ,MX,MZ,NFX,NFY,RST,TSTI,TSTC,TSTO,AMBTMP,SR
186.94,40.31,426.82,-3.767,-0.033,24.07,25.002,82.68,49.48,1942.04,-1025.08,-38.28,7.87,-0.05,-1.89,35.27,40.13,48.5,52.09,31.08,-0.037000000000000005
186.95,40.31,426.89,-3.8369999999999997,-0.036000000000000004,24.070999999999998,24.999000000000002,82.68,45.81,1937.57,-1048.68,-22.04,0.94,-0.04,-1.85,35.28,40.08,48.5,52.03,31.07,-0.037000000000000005
186.96,40.32,426.75,-3.928,-0.034,24.061,25.008000000000003,82.78,51.54,1944.87,-1073.54,-3.03,-1.26,-0.05,-1.81,35.27,40.2,48.48,51.97,31.06,-0.038
186.97,40.31,426.82,-4.019,-0.03,24.079,24.998,82.88,61.94,1961.1,-1091.61,14.21,2.02,-0.06,-1.8,35.27,40.24,48.31,51.97,31.07,-0.037000000000000005
186.98,40.32,426.75,-4.106,-0.039,24.069000000000003,25.005,83.18,75.87,1972.47,-1100.09,24.49,11.46,-0.07,-1.79,35.28,40.24,48.25,51.86,31.08,-0.037000000000000005
186.99,40.32,426.75,-4.197,-0.034,24.059,25.002,83.13,92.53,1976.59,-1105.9,28.71,25.06,-0.08,-1.79,35.27,40.31,48.24,51.98,31.06,-0.038
187.0,40.32,426.62,-4.283,-0.022000000000000002,24.055999999999997,25.004,83.13,111.42,1981.85,-1105.44,25.68,40.34,-0.1,-1.79,35.3,40.29,48.16,52.0,31.06,-0.038
187.01,40.32,426.82,-4.355,-0.03,24.055,24.99,82.93,130.75,1985.06,-1098.75,14.97,54.3,-0.12,-1.81,35.28,40.48,48.16,51.98,31.07,-0.037000000000000005
187.02,40.31,426.75,-4.444,-0.03,24.057,24.985,82.83,148.71,1986.71,-1084.32,-1.48,65.5,-0.14,-1.83,35.29,40.61,48.19,51.93,31.07,-0.037000000000000005
187.03,40.3,426.89,-4.523,-0.027000000000000003,24.052,24.971999999999998,82.98,163.53,1982.76,-1062.07,-21.81,72.07,-0.15,-1.87,35.24,40.61,48.33,51.98,31.05,-0.037000000000000005
187.04,40.3,426.89,-4.593999999999999,-0.039,24.055,24.963,83.28,169.19,1971.47,-1046.82,-38.06,71.83,-0.16,-1.88,35.26,40.55,48.28,51.83,31.06,-0.036000000000000004
187.05,40.3,426.75,-4.665,-0.036000000000000004,24.055999999999997,24.971999999999998,84.09,164.03,1961.57,-1037.75,-47.31,65.42,-0.16,-1.89,35.31,40.82,48.34,51.98,31.08,-0.037000000000000005
187.06,40.3,426.55,-4.742,-0.033,24.045,24.978,84.14,144.78,1956.7,-1036.37,-49.49,53.07,-0.14,-1.89,35.25,40.61,48.39,51.95,31.06,-0.037000000000000005
187.07,40.3,426.41,-4.824,-0.033,24.045,24.989,84.14,119.52,1954.09,-1045.3,-44.56,37.64,-0.11,-1.87,35.28,41.12,48.48,52.0,31.05,-0.038
187.08,40.3,426.27,-4.901,-0.031,24.041999999999998,24.991,83.89,93.14,1959.17,-1058.83,-35.76,21.62,-0.09,-1.85,35.29,40.99,48.64,51.98,31.07,-0.038
187.09,40.3,426.14,-4.986000000000001,-0.027999999999999997,24.035,24.993000000000002,83.69,70.55,1969.2,-1073.75,-21.78,8.14,-0.07,-1.83,35.26,40.94,48.7,52.09,31.08,-0.038
187.1,40.3,426.0,-5.065,-0.02,24.034000000000002,25.004,83.89,54.99,1973.65,-1092.94,-4.67,-0.18,-0.05,-1.81,35.25,40.99,48.5,52.03,31.05,-0.039
187.11,40.3,425.8,-5.146,-0.033,24.035,25.013,84.04,51.49,1974.86,-1111.27,12.91,-0.55,-0.05,-1.78,35.27,40.96,48.27,51.69,31.06,-0.039
187.12,40.29,425.73,-5.251,-0.034,24.038,25.004,84.19,55.0,1954.3,-1131.04,26.84,6.65,-0.05,-1.73,35.28,40.94,48.47,51.8,31.08,-0.039
187.13,40.3,425.59,-5.322,-0.027999999999999997,24.033,25.018,84.19,67.93,1907.11,-1138.42,30.41,20.75,-0.06,-1.68,35.28,41.01,48.48,51.8,31.07,-0.039
187.14,40.3,425.45,-5.393,-0.027999999999999997,24.031,25.017,84.35,91.78,1860.46,-1138.98,25.64,38.84,-0.08,-1.63,35.27,41.31,48.59,51.71,31.06,-0.039
187.15,40.3,425.32,-5.485,-0.031,24.034000000000002,25.021,83.94,113.13,1844.9,-1134.11,15.13,54.75,-0.1,-1.63,35.31,41.26,48.56,51.8,31.07,-0.039
187.16,40.3,425.38,-5.559,-0.031,24.035999999999998,25.017,83.54,128.37,1861.11,-1117.46,-1.77,65.84,-0.11,-1.67,35.3,41.42,48.69,51.92,31.07,-0.039
187.17,40.3,425.52,-5.656000000000001,-0.036000000000000004,24.034000000000002,25.008000000000003,83.49,138.86,1903.04,-1096.8,-19.29,71.49,-0.13,-1.74,35.28,41.53,48.56,52.0,31.06,-0.039
187.18,40.3,425.32,-5.735,-0.034,24.035999999999998,25.016,83.13,133.23,1944.31,-1071.86,-35.66,68.3,-0.12,-1.81,35.28,41.67,48.76,51.74,31.06,-0.039
187.19,40.3,425.25,-5.815,-0.031,24.031999999999996,25.014,83.28,115.78,1948.99,-1053.15,-46.73,58.74,-0.11,-1.85,35.27,41.64,48.81,51.92,31.08,-0.039
187.2,40.3,425.32,-5.897,-0.03,24.031999999999996,25.006,83.18,91.49,1924.03,-1043.38,-51.47,44.92,-0.09,-1.84,35.28,41.61,48.93,51.81,31.07,-0.039
187.21,40.3,425.25,-5.973,-0.03,24.034000000000002,25.01,83.44,66.73,1888.15,-1046.53,-48.15,29.46,-0.06,-1.8,35.27,41.63,49.1,51.83,31.06,-0.039
187.22,40.3,425.25,-6.058,-0.031,24.03,25.0,83.54,52.66,1851.69,-1062.96,-38.17,16.97,-0.05,-1.74,35.27,41.61,49.15,51.83,31.07,-0.039
187.23,40.29,425.25,-6.151,-0.037000000000000005,24.035,24.993000000000002,83.54,51.23,1828.5,-1086.69,-23.48,8.99,-0.05,-1.68,35.26,41.67,49.16,51.75,31.08,-0.038
187.24,40.3,425.32,-6.227,-0.031,24.06,24.988000000000003,83.18,58.15,1821.86,-1111.33,-5.73,5.86,-0.05,-1.64,35.25,41.64,49.15,51.84,31.06,-0.037000000000000005
187.25,40.28,425.11,-6.305,-0.027999999999999997,24.037,24.988000000000003,83.13,64.59,1826.97,-1133.36,9.58,6.94,-0.06,-1.61,35.25,41.72,49.09,51.68,31.06,-0.038
187.26,40.29,425.18,-6.395,-0.03,24.034000000000002,24.982,82.88,71.49,1840.38,-1146.26,21.91,12.97,-0.06,-1.61,35.27,41.72,49.04,51.69,31.07,-0.038
187.27,40.27,424.97,-6.4670000000000005,-0.027999999999999997,24.025,24.982,83.08,81.63,1854.31,-1153.59,29.1,24.58,-0.07,-1.61,35.27,41.82,49.04,51.74,31.07,-0.038
187.28,40.27,424.91,-6.54,-0.031,24.031999999999996,24.98,83.49,93.68,1863.25,-1150.18,28.02,39.45,-0.08,-1.62,35.27,41.79,49.03,51.68,31.06,-0.038
187.29,40.27,424.7,-6.627999999999999,-0.037000000000000005,24.033,24.99,83.74,110.03,1872.78,-1138.52,20.24,55.35,-0.1,-1.64,35.28,42.07,49.03,51.71,31.07,-0.038
187.3,40.27,424.5,-6.705,-0.04,24.035999999999998,24.995,83.79,118.76,1878.69,-1115.06,4.31,67.07,-0.11,-1.68,35.26,42.02,49.04,51.63,31.08,-0.038
187.31,40.28,424.5,-6.795,-0.03,24.034000000000002,24.997,83.59,118.13,1874.73,-1090.53,-14.34,71.63,-0.11,-1.72,35.28,42.09,49.09,51.65,31.06,-0.039
187.32,40.28,424.36,-6.872000000000001,-0.034,24.043000000000003,25.000999999999998,83.38,102.93,1866.17,-1072.89,-29.42,67.97,-0.1,-1.74,35.27,42.1,49.15,51.63,31.06,-0.038
187.33,40.28,424.15,-6.957999999999999,-0.03,24.03,25.008000000000003,83.28,76.66,1836.07,-1052.73,-45.03,58.17,-0.07,-1.74,35.3,42.09,49.26,51.68,31.07,-0.039
187.34,40.29,423.88,-7.039,-0.034,24.031999999999996,25.026,83.28,45.38,1796.5,-1046.64,-53.21,44.92,-0.04,-1.72,35.32,42.09,49.4,51.71,31.07,-0.04
187.35,40.29,423.61,-7.126,-0.03,24.031999999999996,25.037,83.49,14.43,1768.1,-1052.23,-52.29,31.0,-0.01,-1.68,35.27,42.41,49.43,51.56,31.06,-0.04
187.36,40.29,423.4,-7.207000000000001,-0.027000000000000003,24.031,25.048000000000002,83.54,-7.67,1748.16,-1066.79,-44.27,19.26,0.01,-1.64,35.27,42.37,49.27,51.48,31.07,-0.040999999999999995
187.37,40.3,423.4,-7.281000000000001,-0.036000000000000004,24.035999999999998,25.046999999999997,83.59,-19.51,1746.52,-1084.08,-29.92,9.87,0.02,-1.61,35.3,42.26,49.64,51.45,31.08,-0.04
187.38,40.28,423.33,-7.362,-0.033,24.035,25.037,83.33,-29.78,1753.16,-1107.23,-10.62,1.79,0.03,-1.58,35.32,42.29,49.37,51.3,31.06,-0.04
187.39,40.28,423.06,-7.436,-0.012,24.026999999999997,25.046,83.28,-35.53,1755.44,-1124.78,7.6,-2.03,0.03,-1.56,35.25,42.17,49.3,51.21,31.05,-0.040999999999999995
187.4,40.27,423.06,-7.524,-0.027000000000000003,24.033,25.039,83.13,-32.07,1762.15,-1143.7,24.1,0.98,0.03,-1.54,35.3,42.36,49.33,51.37,31.08,-0.04
187.41,40.26,423.06,-7.597,-0.031,24.03,25.028000000000002,83.03,-18.78,1773.4,-1148.34,31.56,10.96,0.02,-1.54,35.25,42.72,49.32,51.24,31.08,-0.04
187.42,40.25,422.92,-7.691,-0.036000000000000004,24.034000000000002,25.022,82.98,4.29,1786.52,-1147.34,31.19,26.76,0.0,-1.56,35.27,42.72,49.07,51.51,31.06,-0.04
187.43,40.23,422.85,-7.7860000000000005,-0.027999999999999997,24.029,25.011999999999997,82.78,35.93,1806.96,-1137.02,22.36,45.5,-0.03,-1.59,35.28,42.61,49.38,51.53,31.06,-0.039
187.44,40.24,422.79,-7.853,-0.039,24.039,25.015,82.58,66.24,1822.58,-1122.01,7.02,62.18,-0.06,-1.62,35.27,42.85,49.41,51.6,31.08,-0.039
187.45,40.22,422.72,-7.932,-0.033,24.033,25.0,82.88,88.88,1831.77,-1099.56,-12.58,73.3,-0.08,-1.67,35.27,42.88,49.15,51.72,31.06,-0.039
187.46,40.22,422.72,-8.025,-0.027000000000000003,24.033,24.994,82.83,96.82,1829.95,-1076.76,-30.68,76.33,-0.09,-1.7,35.27,43.01,49.3,51.56,31.06,-0.038
187.47,40.21,422.03,-8.112,-0.03,24.03,25.026,82.73,79.01,1806.17,-1055.03,-46.1,68.96,-0.07,-1.71,35.28,43.07,49.49,51.42,31.07,-0.04
187.48,40.2,421.83,-8.202,-0.04,24.038,25.024,82.52,45.44,1779.2,-1044.99,-53.38,54.5,-0.04,-1.7,35.3,43.1,49.66,51.49,31.07,-0.039
187.49,40.19,421.35,-8.281,-0.033,24.035,25.045,82.58,1.49,1757.05,-1048.88,-51.57,35.46,0.0,-1.68,35.28,43.07,49.64,51.46,31.06,-0.04
187.5,40.19,420.8,-8.366,-0.03,24.035999999999998,25.072,82.63,-35.11,1740.62,-1061.51,-43.61,18.01,0.03,-1.64,35.27,43.2,49.69,51.45,31.06,-0.040999999999999995
187.51,40.19,420.8,-8.451,-0.037000000000000005,24.035,25.063000000000002,82.63,-59.54,1738.28,-1083.1,-28.51,4.37,0.05,-1.6,35.27,43.26,49.66,51.37,31.08,-0.040999999999999995
187.52,40.19,420.53,-8.536,-0.027999999999999997,24.035,25.076999999999998,82.37,-69.27,1739.27,-1105.54,-10.57,-2.53,0.06,-1.57,35.27,43.3,49.69,51.36,31.07,-0.042
187.53,40.18,420.26,-8.625,-0.027000000000000003,24.033,25.081999999999997,82.63,-60.18,1731.28,-1123.14,5.82,-0.92,0.05,-1.54,35.27,43.55,49.66,51.39,31.06,-0.042
187.54,40.19,420.39,-8.705,-0.03,24.026,25.074,82.47,-43.1,1721.2,-1141.27,21.17,6.4,0.04,-1.51,35.27,43.55,49.78,51.33,31.07,-0.042
187.55,40.2,420.46,-8.786,-0.031,24.029,25.066999999999997,82.47,-24.99,1704.71,-1148.16,29.32,17.85,0.02,-1.48,35.27,43.61,49.63,51.31,31.08,-0.040999999999999995
187.56,40.21,420.46,-8.869,-0.034,24.028000000000002,25.07,82.52,-7.21,1690.83,-1152.01,30.77,31.36,0.01,-1.47,35.28,43.76,49.64,51.4,31.06,-0.042
187.57,40.22,420.53,-8.948,-0.031,24.04,25.066999999999997,82.42,10.82,1687.8,-1144.72,24.06,45.92,-0.01,-1.47,35.27,43.84,49.72,51.36,31.06,-0.040999999999999995
187.58,40.23,420.74,-9.038,-0.027000000000000003,24.037,25.054000000000002,82.52,31.92,1692.24,-1127.76,9.84,60.18,-0.03,-1.5,35.26,43.95,49.58,51.34,31.08,-0.040999999999999995
187.59,40.25,420.6,-9.119,-0.024,24.035,25.068,82.52,55.19,1706.35,-1104.19,-8.42,71.88,-0.05,-1.55,35.29,44.14,49.63,51.31,31.07,-0.040999999999999995
187.6,40.24,420.53,-9.198,-0.033,24.041,25.064,82.52,63.6,1725.51,-1079.17,-25.37,75.44,-0.06,-1.6,35.3,44.03,49.69,51.3,31.06,-0.040999999999999995
187.61,40.25,420.19,-9.283,-0.037000000000000005,24.045,25.081,82.42,54.74,1729.51,-1061.03,-38.03,70.6,-0.05,-1.63,35.27,44.11,49.78,51.3,31.06,-0.040999999999999995
187.62,40.25,419.98,-9.369,-0.027000000000000003,24.039,25.09,82.47,27.11,1724.45,-1048.94,-46.18,57.89,-0.03,-1.64,35.34,44.07,49.72,51.22,31.07,-0.042
187.63,40.25,419.71,-9.445,-0.022000000000000002,24.037,25.098000000000003,82.42,-4.93,1702.92,-1044.61,-49.98,42.05,0.0,-1.63,35.27,43.87,49.89,51.18,31.07,-0.042
187.64,40.25,419.71,-9.538,-0.027999999999999997,24.039,25.090999999999998,82.42,-23.92,1680.98,-1055.49,-44.57,28.23,0.02,-1.59,35.26,44.03,49.94,51.15,31.06,-0.042
187.65,40.26,419.57,-9.617,-0.03,24.038,25.101999999999997,82.37,-31.31,1669.48,-1074.98,-32.85,17.24,0.03,-1.55,35.26,44.17,50.17,51.12,31.08,-0.042
187.66,40.26,419.64,-9.701,-0.033,24.045,25.092,82.37,-28.35,1661.52,-1099.55,-17.2,10.59,0.03,-1.51,35.29,44.11,50.0,51.02,31.07,-0.042
187.67,40.26,419.64,-9.783999999999999,-0.04,24.044,25.083000000000002,82.42,-25.67,1664.75,-1116.22,-0.66,6.49,0.02,-1.49,35.26,44.12,50.09,51.15,31.05,-0.040999999999999995
187.68,40.25,419.57,-9.863,-0.037000000000000005,24.043000000000003,25.078000000000003,82.42,-32.94,1674.76,-1133.37,15.65,4.3,0.03,-1.48,35.25,44.04,49.95,51.02,31.06,-0.040999999999999995
187.69,40.25,419.37,-9.953,-0.033,24.039,25.08,82.47,-41.46,1681.21,-1143.77,27.92,6.76,0.04,-1.47,35.28,44.25,50.01,50.84,31.08,-0.042
187.7,40.26,419.16,-10.037,-0.036000000000000004,24.044,25.095,82.52,-47.94,1700.03,-1146.53,33.51,14.16,0.04,-1.48,35.27,44.06,49.91,51.12,31.06,-0.042
187.71,40.27,418.89,-10.129,-0.039,24.043000000000003,25.107,82.63,-42.96,1719.34,-1138.85,30.56,27.85,0.04,-1.51,35.27,44.14,49.91,50.98,31.06,-0.042
187.72,40.27,418.68,-10.222000000000001,-0.025,24.035999999999998,25.115,82.58,-22.84,1737.59,-1122.97,18.59,45.62,0.02,-1.55,35.3,44.22,50.18,51.07,31.08,-0.043
187.73,40.29,418.48,-10.304,-0.031,24.04,25.129,82.27,3.16,1755.25,-1100.75,1.62,61.49,0.0,-1.59,35.27,44.28,50.2,50.9,31.07,-0.043
187.74,40.3,418.62,-10.389000000000001,-0.022000000000000002,24.035,25.12,82.47,20.37,1758.87,-1072.79,-19.25,70.51,-0.02,-1.64,35.31,44.36,50.12,50.96,31.06,-0.043
187.75,40.3,418.68,-10.465,-0.036000000000000004,24.041999999999998,25.11,82.52,25.35,1749.65,-1049.16,-37.38,71.24,-0.02,-1.67,35.27,44.38,50.18,50.99,31.06,-0.043
187.76,40.3,418.75,-10.538,-0.03,24.041999999999998,25.1,82.63,16.69,1727.22,-1035.2,-48.86,64.65,-0.02,-1.67,35.27,44.42,50.26,51.18,31.08,-0.042
187.77,40.31,418.75,-10.610999999999999,-0.04,24.05,25.103,82.27,11.14,1697.52,-1035.34,-51.37,56.63,-0.01,-1.64,35.27,44.3,50.26,51.07,31.07,-0.042
187.78,40.29,418.55,-10.68,-0.027999999999999997,24.043000000000003,25.098000000000003,82.52,9.52,1676.72,-1045.08,-46.58,49.01,-0.01,-1.6,35.27,44.42,50.46,51.09,31.06,-0.042
187.79,40.29,418.62,-10.755999999999998,-0.025,24.04,25.084,82.63,13.95,1658.89,-1062.11,-36.19,43.82,-0.01,-1.56,35.29,44.47,50.57,51.05,31.07,-0.042
187.8,40.28,418.82,-10.815999999999999,-0.037000000000000005,24.046999999999997,25.064,82.63,22.02,1653.13,-1086.27,-19.37,39.98,-0.02,-1.52,35.27,44.5,50.54,50.96,31.08,-0.040999999999999995
187.81,40.26,418.62,-10.866,-0.025,24.04,25.061,82.52,29.1,1655.49,-1105.95,-1.2,37.4,-0.03,-1.5,35.27,44.6,50.51,50.9,31.06,-0.040999999999999995
187.82,40.26,418.75,-10.934000000000001,-0.033,24.045,25.044,82.37,36.84,1660.07,-1122.08,15.13,38.09,-0.03,-1.48,35.28,44.77,50.59,50.84,31.06,-0.04
187.83,40.24,418.82,-10.99,-0.027999999999999997,24.043000000000003,25.026,82.47,42.54,1679.06,-1132.91,29.79,41.25,-0.04,-1.48,35.23,44.73,50.49,50.9,31.08,-0.039
187.84,40.22,418.62,-11.029000000000002,-0.031,24.05,25.021,82.42,48.72,1694.45,-1138.46,36.89,47.79,-0.04,-1.49,35.28,44.89,50.51,50.95,31.07,-0.039
187.85,40.23,418.75,-11.075,-0.027999999999999997,24.043000000000003,25.011999999999997,82.42,55.48,1705.43,-1132.73,34.4,56.42,-0.05,-1.51,35.27,45.08,50.54,50.95,31.06,-0.039
187.86,40.21,418.82,-11.110999999999999,-0.027000000000000003,24.048000000000002,24.996,82.73,63.03,1718.35,-1122.64,26.04,65.72,-0.06,-1.53,35.28,45.22,50.52,50.95,31.07,-0.038
187.87,40.21,418.82,-11.154000000000002,-0.039,24.043000000000003,24.989,82.37,69.76,1718.78,-1106.44,10.02,73.44,-0.06,-1.55,35.27,45.52,50.42,50.9,31.08,-0.038
187.88,40.2,418.96,-11.184000000000001,-0.024,24.039,24.976,82.47,79.82,1719.6,-1084.61,-8.5,79.63,-0.07,-1.59,35.27,45.44,50.43,51.1,31.06,-0.037000000000000005
187.89,40.2,418.96,-11.210999999999999,-0.027000000000000003,24.044,24.973000000000003,82.47,92.35,1710.22,-1058.91,-27.94,84.49,-0.09,-1.62,35.27,45.52,50.59,51.02,31.06,-0.037000000000000005
187.9,40.22,418.55,-11.234000000000002,-0.03,24.048000000000002,25.004,82.27,100.74,1691.23,-1042.82,-42.63,87.05,-0.1,-1.62,35.3,45.62,50.6,50.99,31.08,-0.038
187.91,40.21,418.41,-11.245999999999999,-0.024,24.039,25.009,82.42,100.65,1672.31,-1037.04,-49.19,86.06,-0.1,-1.61,35.3,45.81,50.73,51.05,31.07,-0.039
187.92,40.22,418.2,-11.255,-0.031,24.044,25.026,82.42,93.9,1651.62,-1037.37,-49.8,81.42,-0.09,-1.59,35.3,45.58,50.87,51.01,31.06,-0.039
187.93,40.23,418.07,-11.255999999999998,-0.027999999999999997,24.045,25.037,82.58,91.43,1644.84,-1049.98,-41.76,75.59,-0.09,-1.57,35.25,45.79,50.94,50.95,31.07,-0.04
187.94,40.23,418.2,-11.252,-0.031,24.05,25.029,82.98,88.12,1651.46,-1071.14,-26.08,67.78,-0.08,-1.54,35.27,45.52,50.88,50.84,31.08,-0.039
187.95,40.23,418.27,-11.238,-0.015,24.035999999999998,25.031999999999996,83.38,89.08,1662.09,-1095.59,-7.64,61.19,-0.08,-1.52,35.27,45.87,50.68,50.87,31.06,-0.04
187.96,40.24,418.34,-11.217,-0.036000000000000004,24.044,25.033,83.69,85.13,1681.45,-1114.03,10.89,55.07,-0.08,-1.51,35.3,45.85,50.93,50.87,31.06,-0.04
187.97,40.23,418.27,-11.196,-0.022000000000000002,24.041,25.03,83.74,70.89,1696.2,-1126.34,25.06,49.28,-0.06,-1.51,35.32,45.97,50.73,50.72,31.07,-0.04
187.98,40.23,418.27,-11.173,-0.027000000000000003,24.039,25.035,83.54,54.45,1701.27,-1131.7,32.17,46.29,-0.05,-1.5,35.27,46.12,50.82,51.01,31.08,-0.04
187.99,40.21,417.93,-11.17,-0.03,24.038,25.044,83.44,35.13,1711.72,-1133.87,34.18,45.73,-0.03,-1.51,35.28,45.9,50.59,51.18,31.06,-0.04
188.0,40.21,417.86,-11.114,-0.027000000000000003,24.043000000000003,25.053,83.44,26.61,1721.89,-1124.46,26.71,50.88,-0.02,-1.53,35.27,46.12,50.76,50.77,31.06,-0.04
188.01,40.2,417.45,-11.081,-0.018000000000000002,24.037,25.074,83.38,30.78,1736.07,-1110.51,15.37,59.66,-0.03,-1.56,35.28,45.92,50.79,50.86,31.08,-0.040999999999999995
188.02,40.21,417.32,-11.035,-0.031,24.044,25.089000000000002,83.74,44.01,1745.51,-1085.38,-2.85,69.18,-0.04,-1.61,35.27,46.05,50.88,50.89,31.07,-0.042
188.03,40.2,417.32,-11.012,-0.036000000000000004,24.044,25.086,83.94,54.34,1741.0,-1061.4,-21.64,74.41,-0.05,-1.64,35.27,46.09,50.77,50.99,31.06,-0.042
188.04,40.21,417.38,-10.988,-0.033,24.039,25.089000000000002,83.94,48.43,1736.55,-1038.28,-37.21,70.5,-0.05,-1.67,35.28,45.98,50.99,51.1,31.07,-0.042
188.05,40.22,417.45,-10.955,-0.022000000000000002,24.041,25.094,83.79,26.31,1718.25,-1027.42,-47.7,58.77,-0.03,-1.67,35.27,45.84,51.02,50.95,31.07,-0.042
188.06,40.23,417.38,-10.923,-0.024,24.041,25.109,83.74,-7.95,1701.67,-1028.87,-49.23,42.17,0.01,-1.65,35.27,45.85,51.07,51.16,31.06,-0.043
188.07,40.24,417.32,-10.892999999999999,-0.027999999999999997,24.037,25.125,84.24,-40.8,1687.31,-1039.36,-44.62,26.34,0.04,-1.62,35.3,45.81,51.25,51.04,31.06,-0.043
188.08,40.24,417.25,-10.853,-0.031,24.04,25.129,84.3,-59.34,1675.12,-1061.15,-32.61,15.68,0.06,-1.58,35.28,45.79,51.27,50.93,31.08,-0.043
188.09,40.25,417.04,-10.812999999999999,-0.03,24.046,25.151,84.9,-51.78,1674.74,-1084.65,-15.91,13.81,0.05,-1.54,35.28,45.89,51.25,50.9,31.07,-0.044000000000000004
188.1,40.25,417.18,-10.774000000000001,-0.018000000000000002,24.037,25.146,84.8,-35.34,1678.44,-1104.55,1.88,17.25,0.03,-1.52,35.28,45.95,51.24,50.86,31.06,-0.044000000000000004
188.11,40.26,417.25,-10.725,-0.03,24.048000000000002,25.151999999999997,84.45,-20.43,1680.98,-1122.48,18.96,23.65,0.02,-1.5,35.28,46.06,51.24,50.69,31.07,-0.044000000000000004
188.12,40.28,417.38,-10.681,-0.031,24.035999999999998,25.159000000000002,84.24,-17.35,1690.93,-1131.21,30.67,30.03,0.02,-1.49,35.27,46.14,51.16,50.8,31.07,-0.045
188.13,40.3,417.73,-10.642999999999999,-0.034,24.038,25.153000000000002,84.19,-19.21,1697.26,-1134.87,35.51,37.26,0.02,-1.5,35.25,46.16,51.22,50.87,31.06,-0.044000000000000004
188.14,40.31,417.79,-10.588,-0.027000000000000003,24.031,25.165,84.4,-17.72,1710.24,-1131.21,32.64,45.91,0.02,-1.51,35.28,46.43,51.22,50.92,31.06,-0.045
188.15,40.32,418.07,-10.548,-0.02,24.028000000000002,25.158,84.55,-11.51,1727.22,-1118.15,21.78,55.15,0.01,-1.54,35.28,46.52,51.19,50.93,31.08,-0.045
188.16,40.34,418.55,-10.508,-0.031,24.04,25.141,84.4,-0.69,1734.56,-1097.31,4.31,63.35,0.0,-1.58,35.27,46.67,51.17,50.95,31.07,-0.044000000000000004
188.17,40.33,418.68,-10.449000000000002,-0.037000000000000005,24.041,25.134,84.19,10.65,1741.84,-1077.73,-14.04,68.27,-0.01,-1.62,35.27,46.73,51.22,50.9,31.06,-0.044000000000000004
188.18,40.33,418.75,-10.414000000000001,-0.036000000000000004,24.044,25.13,84.04,8.16,1743.56,-1054.51,-31.85,66.24,-0.01,-1.65,35.21,46.68,51.22,51.09,31.07,-0.043
188.19,40.32,418.55,-10.353,-0.03,24.038,25.145,83.74,-4.75,1740.48,-1034.2,-46.59,58.49,0.0,-1.68,35.23,46.84,51.34,51.15,31.08,-0.044000000000000004
188.2,40.31,418.41,-10.31,-0.031,24.035999999999998,25.15,83.74,-26.51,1736.32,-1030.81,-50.1,47.22,0.03,-1.68,35.3,46.84,51.38,51.12,31.06,-0.044000000000000004
188.21,40.3,418.34,-10.255,-0.027000000000000003,24.033,25.15,83.74,-34.12,1726.65,-1037.02,-47.48,38.56,0.03,-1.67,35.28,46.84,51.59,51.09,31.06,-0.044000000000000004
188.22,40.3,418.41,-10.217,-0.027999999999999997,24.031,25.151999999999997,83.69,-32.81,1726.21,-1053.55,-36.89,31.26,0.03,-1.64,35.2,47.06,51.42,51.12,31.08,-0.045
188.23,40.3,418.62,-10.148,-0.03,24.034000000000002,25.139,83.49,-26.89,1728.68,-1076.54,-19.92,24.93,0.02,-1.61,35.28,47.24,51.67,50.99,31.08,-0.044000000000000004
188.24,40.28,418.68,-10.1,-0.022000000000000002,24.033,25.13,83.28,-31.64,1720.69,-1104.08,-1.03,16.73,0.03,-1.56,35.29,47.19,51.33,50.98,31.06,-0.044000000000000004
188.25,40.28,419.03,-10.047,-0.024,24.03,25.114,83.38,-38.57,1716.95,-1122.66,16.22,10.46,0.03,-1.53,35.23,47.43,51.62,50.68,31.07,-0.043
188.26,40.28,418.96,-9.981,-0.053,24.041,25.12,83.74,-43.99,1716.13,-1137.93,29.51,9.03,0.04,-1.51,35.3,47.24,51.16,51.04,31.09,-0.043
188.27,40.26,419.09,-9.926,-0.027999999999999997,24.031,25.108,84.14,-37.93,1712.47,-1141.54,33.65,15.9,0.03,-1.5,35.25,47.43,51.44,50.66,31.08,-0.043
188.28,40.26,418.96,-9.869,-0.024,24.035,25.116999999999997,84.24,-19.51,1719.92,-1139.1,31.75,30.47,0.02,-1.51,35.27,47.48,51.3,50.98,31.07,-0.043
188.29,40.25,418.96,-9.82,-0.031,24.034000000000002,25.115,84.04,2.72,1733.57,-1128.03,22.56,48.05,0.0,-1.54,35.27,47.57,51.13,50.95,31.09,-0.043
188.3,40.25,418.89,-9.743,-0.03,24.03,25.125,84.19,23.27,1749.81,-1111.06,7.96,63.82,-0.02,-1.57,35.27,47.54,51.42,50.95,31.09,-0.044000000000000004
188.31,40.23,418.96,-9.689,-0.03,24.031999999999996,25.116,83.28,35.27,1778.52,-1087.04,-9.51,73.38,-0.03,-1.64,35.28,47.68,51.25,50.9,31.07,-0.043
188.32,40.23,418.89,-9.63,-0.027000000000000003,24.029,25.125,83.38,38.07,1792.71,-1063.5,-26.42,75.42,-0.04,-1.69,35.26,47.73,51.47,51.21,31.08,-0.044000000000000004
188.33,40.26,419.16,-9.562999999999999,-0.025,24.03,25.128,83.38,31.55,1792.46,-1046.05,-39.78,70.06,-0.03,-1.71,35.22,47.51,51.5,50.83,31.09,-0.044000000000000004
