ET,V,SA,IA,RL,FX,FY,FZ,MX,MY,MZ,P,N,RE,TSTI,TSTC,TSTO
112.3,40.35,-0.064,-0.034,21.06,-20.5,-20.99,-1627.07,13.4,12.52,-8.93,82.78,491.58,21.778000000000002,30.83,27.4,32.08
112.31,40.35,-0.067,-0.033,21.069000000000003,-23.45,-16.15,-1608.74,9.73,-4.39,-5.02,82.68,491.65,21.775,31.02,27.26,32.02
112.32,40.35,-0.07,-0.034,21.068,-65.19,-15.63,-1571.08,-3.49,-16.85,-2.19,82.78,491.37,21.785,30.87,27.4,31.91
112.33,40.34,-0.063,-0.033,21.065,-125.33,-18.7,-1523.8,-23.29,-17.39,0.1,82.88,491.37,21.781999999999996,30.88,27.33,32.0
112.34,40.33,-0.07200000000000001,-0.033,21.065,-183.46,-23.16,-1484.09,-41.79,-9.07,1.3,82.78,491.58,21.768,30.9,27.3,31.93
112.35,40.32,-0.069,-0.034,21.06,-218.1,-26.85,-1454.51,-56.6,6.51,1.44,82.78,491.78,21.752,30.94,27.32,31.9
112.36,40.3,-0.057999999999999996,-0.034,21.066,-216.42,-33.89,-1451.48,-61.97,26.48,0.16,82.63,492.06,21.732,31.06,27.44,31.91
112.37,40.29,-0.066,-0.037000000000000005,21.066999999999997,-169.64,-39.41,-1469.58,-59.2,43.84,-1.41,82.63,492.13,21.719,30.91,27.23,31.88
112.38,40.27,-0.066,-0.031,21.061,-87.31,-39.94,-1507.64,-46.47,52.72,-3.7,82.47,492.26,21.705,30.91,27.3,32.02
112.39,40.26,-0.061,-0.04,21.066,11.9,-38.25,-1558.42,-26.91,50.88,-5.67,82.58,492.26,21.698,30.98,27.3,32.06
112.4,40.26,-0.07,-0.04,21.061,97.72,-37.94,-1604.52,-7.16,38.83,-8.47,82.52,492.06,21.706999999999997,30.9,27.32,32.12
112.41,40.25,-0.069,-0.033,21.063000000000002,150.4,-35.62,-1634.15,7.47,20.6,-11.4,82.63,491.58,21.723000000000003,30.72,27.16,32.06
112.42,40.25,-0.06,-0.036000000000000004,21.065,160.99,-33.39,-1641.23,14.8,-0.58,-12.36,82.63,491.17,21.741,30.99,27.13,32.2
112.43,40.24,-0.061,-0.036000000000000004,21.066999999999997,122.17,-32.7,-1624.45,11.97,-18.23,-12.36,82.58,490.69,21.76,30.71,27.43,32.12
112.44,40.24,-0.069,-0.039,21.07,46.67,-32.18,-1584.96,-1.11,-28.86,-10.67,82.52,490.35,21.773000000000003,30.69,27.2,32.09
112.45,40.25,-0.061,-0.036000000000000004,21.070999999999998,-46.77,-33.16,-1537.76,-19.7,-28.88,-8.38,82.58,490.35,21.778000000000002,30.8,27.26,32.05
112.46,40.23,-0.086,-0.031,21.063000000000002,-133.71,-32.77,-1490.58,-39.07,-19.51,-5.76,82.68,490.48,21.764,30.8,27.18,31.8
112.47,40.23,-0.079,-0.031,21.065,-196.54,-33.68,-1461.74,-52.43,-4.29,-4.29,82.68,490.55,21.761,30.72,27.41,31.91
112.48,40.23,-0.066,-0.039,21.072,-217.53,-33.79,-1449.12,-60.01,21.62,-3.82,82.88,490.96,21.74,30.93,27.33,31.88
112.49,40.22,-0.07,-0.046,21.075,-185.63,-37.94,-1463.14,-58.41,41.43,-3.5,83.28,491.24,21.723000000000003,30.74,27.13,31.62
112.5,40.21,-0.061,-0.037000000000000005,21.069000000000003,-107.89,-37.83,-1497.03,-47.98,52.37,-3.69,83.59,491.37,21.712,30.77,27.49,31.8
112.51,40.22,-0.057999999999999996,-0.04,21.066,-6.98,-38.96,-1544.04,-30.45,50.71,-4.46,83.64,491.51,21.709,30.77,27.37,32.15
112.52,40.21,-0.07200000000000001,-0.024,21.06,80.44,-40.08,-1591.52,-11.59,39.35,-7.92,83.59,491.44,21.709,30.87,27.12,32.05
112.53,40.22,-0.07200000000000001,-0.044000000000000004,21.07,133.13,-39.12,-1622.6,3.39,21.11,-12.42,83.23,491.24,21.723000000000003,30.74,27.35,32.15
112.54,40.23,-0.063,-0.036000000000000004,21.065,142.02,-35.48,-1637.23,13.21,0.89,-15.0,83.69,490.76,21.747,30.74,27.29,32.02
112.55,40.24,-0.07200000000000001,-0.043,21.072,106.46,-32.69,-1624.38,12.19,-16.33,-15.17,84.09,490.55,21.763,30.74,27.24,32.2
112.56,40.24,-0.066,-0.024,21.064,34.2,-29.36,-1590.45,1.99,-27.99,-13.23,84.4,490.21,21.781,30.75,27.29,31.91
112.57,40.24,-0.051,-0.03,21.066,-57.05,-28.23,-1544.15,-15.31,-32.49,-10.14,84.45,490.14,21.784000000000002,30.6,27.3,32.03
112.58,40.26,-0.069,-0.034,21.055999999999997,-151.25,-30.62,-1495.75,-35.65,-28.74,-8.03,84.3,490.35,21.783,30.77,27.33,31.99
112.59,40.26,-0.067,-0.03,21.074,-232.99,-32.26,-1462.13,-50.66,-16.32,-8.06,83.74,490.35,21.783,30.8,27.37,31.96
112.6,40.27,-0.061,-0.037000000000000005,21.066999999999997,-288.02,-33.1,-1444.98,-60.19,3.27,-10.46,83.79,490.76,21.769000000000002,30.85,27.37,31.9
112.61,40.26,-0.06,-0.04,21.074,-300.32,-35.2,-1455.08,-59.89,22.42,-13.35,83.99,490.89,21.761,30.85,27.38,31.97
112.62,40.28,-0.067,-0.04,21.063000000000002,-266.16,-39.28,-1480.74,-52.46,36.22,-15.32,84.14,491.17,21.756,31.04,27.35,32.0
112.63,40.28,-0.063,-0.037000000000000005,21.065,-207.84,-36.98,-1528.11,-35.06,37.54,-18.4,84.14,491.17,21.756,30.85,27.41,32.06
112.64,40.3,-0.055999999999999994,-0.037000000000000005,21.066999999999997,-149.65,-35.99,-1575.23,-15.37,32.0,-22.02,84.04,491.17,21.766,30.8,27.35,32.03
112.65,40.31,-0.063,-0.031,21.059,-112.9,-35.06,-1609.68,0.64,18.0,-25.22,83.74,490.83,21.789,30.82,27.37,32.0
112.66,40.33,-0.06,-0.04,21.074,-109.82,-30.71,-1625.49,11.32,-0.06,-26.16,83.69,490.76,21.805,30.71,27.33,32.03
117.77,40.29,-0.075,1.954,22.1,-265.7,9.89,-188.97,-75.1,9.58,-24.15,83.23,477.77,22.374000000000002,31.09,27.37,33.02
117.78,40.3,-0.073,1.955,22.087,-282.63,16.96,-224.12,-56.07,7.67,-33.96,83.18,478.04,22.364,31.07,27.41,32.9
117.79,40.3,-0.08199999999999999,1.9569999999999999,22.094,-300.55,21.08,-255.72,-38.49,8.14,-38.01,82.78,478.04,22.366999999999997,31.04,27.38,33.06
117.8,40.28,-0.073,1.954,22.092,-313.6,27.52,-274.28,-25.96,8.51,-33.96,82.98,477.97,22.357,31.04,27.21,33.09
117.81,40.28,-0.061,1.949,22.096999999999998,-317.41,28.48,-277.8,-20.99,9.8,-22.48,82.83,477.77,22.366999999999997,30.99,27.37,33.06
117.82,40.28,-0.07,1.962,22.096,-310.03,28.8,-259.92,-26.95,13.23,-6.62,82.88,477.42,22.385,30.98,27.32,33.06
117.83,40.27,-0.06,1.9569999999999999,22.094,-287.12,25.68,-233.63,-39.7,10.47,11.07,82.88,477.22,22.39,30.98,27.29,33.18
117.84,40.27,-0.073,1.954,22.088,-261.19,20.72,-198.65,-58.79,8.9,24.04,82.68,477.36,22.381,30.98,27.32,32.99
117.85,40.27,-0.061,1.962,22.096,-235.82,17.03,-167.33,-76.86,4.54,29.91,82.78,477.63,22.37,30.9,27.32,32.93
117.86,40.28,-0.07200000000000001,1.9580000000000002,22.098000000000003,-222.7,13.39,-144.76,-90.5,0.68,26.02,82.58,477.63,22.375999999999998,30.88,27.32,32.93
117.87,40.3,-0.066,1.954,22.098000000000003,-226.81,7.65,-137.8,-96.91,0.64,13.9,82.63,477.7,22.38,30.96,27.27,32.91
117.88,40.33,-0.066,1.9569999999999999,22.094,-244.69,6.69,-149.38,-93.92,2.54,-3.0,82.52,477.7,22.398000000000003,30.96,27.5,32.91
117.89,40.34,-0.07200000000000001,1.955,22.096999999999998,-269.72,7.14,-175.33,-83.13,3.85,-19.26,82.47,477.83,22.4,31.17,27.44,33.15
117.9,40.37,-0.069,1.9569999999999999,22.094,-297.35,12.6,-205.11,-67.11,6.41,-32.7,82.58,477.83,22.413,30.96,27.43,33.32
117.91,40.37,-0.069,1.954,22.1,-320.57,18.28,-237.95,-48.61,6.82,-39.5,82.52,477.9,22.412,31.1,27.38,33.4
117.92,40.38,-0.07,1.955,22.093000000000004,-337.27,24.33,-266.32,-32.31,10.61,-38.29,82.58,477.9,22.42,31.07,27.21,33.05
117.93,40.39,-0.07200000000000001,1.9609999999999999,22.094,-344.11,29.52,-276.27,-23.15,11.59,-29.61,82.93,477.7,22.432,30.88,27.4,33.37
117.94,40.38,-0.08199999999999999,1.9580000000000002,22.094,-337.71,32.06,-268.18,-22.8,15.18,-14.75,83.28,477.42,22.44,31.01,27.46,33.05
117.95,40.37,-0.073,1.954,22.096,-315.87,29.8,-245.78,-31.85,14.81,3.31,83.28,477.42,22.434,30.91,27.2,33.34
117.96,40.37,-0.06,1.959,22.093000000000004,-284.41,26.23,-215.88,-47.66,9.33,19.48,83.64,477.56,22.428,31.02,27.38,33.17
117.97,40.37,-0.064,1.9569999999999999,22.098000000000003,-252.77,21.27,-180.76,-67.53,8.87,29.67,83.13,477.9,22.409000000000002,30.98,27.41,32.96
117.98,40.36,-0.07200000000000001,1.965,22.090999999999998,-228.65,14.97,-153.42,-84.25,4.67,30.83,83.08,478.24,22.391,30.99,27.41,32.84
117.99,40.36,-0.066,1.9580000000000002,22.094,-219.49,8.96,-138.87,-95.17,3.38,22.79,83.33,478.31,22.385,31.06,27.43,32.91
118.0,40.36,-0.063,1.9580000000000002,22.096,-224.51,4.82,-139.49,-98.06,2.54,8.34,84.04,478.38,22.384,30.9,27.38,32.84
118.01,40.35,-0.067,1.959,22.093000000000004,-240.08,4.9,-158.27,-91.11,2.2,-8.67,84.45,478.31,22.38,31.04,27.33,32.93
118.02,40.34,-0.066,1.962,22.094,-262.35,8.17,-187.41,-77.65,3.6,-24.26,84.5,478.31,22.377,31.06,27.3,32.94
118.03,40.33,-0.064,1.954,22.098000000000003,-290.94,14.06,-221.54,-59.57,6.67,-35.99,83.99,478.45,22.366,31.04,27.43,33.08
118.04,40.33,-0.07,1.954,22.094,-318.08,19.6,-252.99,-41.64,9.78,-41.12,83.84,478.04,22.385,31.06,27.32,33.08
118.05,40.33,-0.063,1.97,22.085,-328.7,27.16,-275.75,-26.87,12.65,-35.62,83.94,477.97,22.386,31.15,27.29,33.12
118.06,40.31,-0.063,1.955,22.095,-325.04,29.03,-278.53,-21.91,14.36,-22.6,84.09,477.77,22.386999999999997,30.99,27.27,33.17
118.07,40.32,-0.063,1.964,22.096999999999998,-309.28,31.0,-263.79,-25.16,14.46,-5.7,84.4,477.77,22.39,30.99,27.24,33.15
118.08,40.32,-0.066,1.9569999999999999,22.094,-284.43,27.23,-237.15,-37.51,11.75,11.07,84.6,477.97,22.38,31.07,27.13,33.12
118.09,40.3,-0.067,1.949,22.099,-254.72,21.61,-199.65,-56.68,5.93,24.45,84.3,478.24,22.36,31.01,27.26,33.17
118.1,40.3,-0.073,1.9569999999999999,22.1,-232.51,13.84,-170.18,-75.26,1.08,29.64,84.09,478.24,22.36,31.04,27.26,33.09
118.11,40.3,-0.063,1.955,22.090999999999998,-221.54,10.02,-145.09,-90.11,-0.43,26.18,83.74,477.97,22.37,31.04,27.26,32.99
118.12,40.29,-0.069,1.954,22.094,-225.86,4.82,-136.33,-97.46,2.47,14.71,83.69,477.83,22.371,31.06,27.26,32.94
118.13,40.29,-0.075,1.954,22.096,-241.31,2.48,-146.87,-95.47,4.98,-0.8,83.84,477.77,22.372,30.93,27.26,32.93
118.14,40.27,-0.073,1.962,22.096,-260.2,4.65,-170.28,-85.64,6.92,-16.7,83.94,477.49,22.377,31.12,27.27,32.97
118.15,40.27,-0.076,1.952,22.1,-277.9,9.13,-203.02,-69.01,10.56,-29.2,83.79,477.83,22.358,31.21,27.3,33.08
118.16,40.26,-0.063,1.9680000000000002,22.085,-295.27,16.51,-238.18,-50.19,11.25,-36.93,83.69,477.77,22.355999999999998,31.07,27.3,33.06
122.27,40.37,-0.114,1.959,21.906999999999996,-410.49,65.69,-455.54,-50.78,14.07,-34.62,83.59,482.0,22.221,30.91,27.55,33.08
122.28,40.38,-0.067,1.954,21.910999999999998,-418.34,74.89,-489.73,-32.84,14.61,-35.22,82.98,481.94,22.232,31.04,27.32,32.97
122.29,40.38,-0.067,1.9609999999999999,21.904,-418.25,82.43,-506.56,-21.39,10.86,-28.6,82.88,482.07,22.223000000000003,31.01,27.27,32.91
122.3,40.38,-0.07,1.9269999999999998,21.924,-415.82,89.85,-501.09,-19.45,10.88,-16.99,82.83,482.0,22.229,30.88,27.26,33.12
122.31,40.37,-0.067,1.954,21.905,-409.5,93.39,-481.52,-25.24,10.98,-2.27,82.68,481.8,22.230999999999998,30.79,27.4,33.08
122.32,40.36,-0.069,1.955,21.914,-391.89,86.96,-444.57,-40.97,10.86,13.63,82.68,481.94,22.219,30.87,27.35,33.08
122.33,40.35,-0.053,1.9569999999999999,21.912,-365.38,81.6,-400.12,-60.99,8.74,26.46,82.58,481.8,22.22,30.94,27.4,32.94
122.34,40.33,-0.067,1.9569999999999999,21.912,-342.94,72.46,-364.32,-79.09,4.94,31.14,82.37,481.94,22.204,30.93,27.38,32.91
122.35,40.33,-0.06,1.955,21.91,-331.37,63.94,-342.63,-92.03,5.7,26.52,82.27,481.94,22.201,30.99,27.38,32.87
122.36,40.31,-0.061,1.952,21.91,-332.62,57.1,-344.33,-95.4,5.51,14.22,82.47,481.73,22.203000000000003,31.15,27.41,32.82
122.37,40.3,-0.057999999999999996,1.9480000000000002,21.916999999999998,-341.53,54.45,-362.3,-90.91,9.26,-1.59,82.37,481.73,22.198,31.01,27.38,32.77
122.38,40.3,-0.061,1.965,21.9,-349.64,54.06,-396.04,-78.28,11.46,-16.11,82.32,481.8,22.191999999999997,30.93,27.35,32.96
122.39,40.28,-0.066,1.949,21.913,-356.63,61.68,-437.48,-59.55,13.25,-26.88,82.27,481.8,22.179000000000002,30.93,27.4,32.96
122.4,40.27,-0.07,1.959,21.908,-366.62,69.37,-476.2,-39.85,13.39,-33.38,82.27,481.66,22.183000000000003,30.91,27.37,32.97
122.41,40.26,-0.067,1.9669999999999999,21.903000000000002,-374.31,77.94,-500.79,-25.08,9.9,-32.69,82.47,481.59,22.180999999999997,30.74,27.41,32.93
122.42,40.25,-0.07,1.9669999999999999,21.906999999999996,-377.65,85.22,-508.3,-18.12,9.69,-24.1,82.27,481.32,22.189,30.83,27.43,32.87
122.43,40.25,-0.063,1.955,21.91,-378.6,88.37,-493.89,-20.5,11.56,-10.98,82.37,481.12,22.195,30.83,27.4,33.02
122.44,40.24,-0.073,1.9569999999999999,21.91,-367.38,86.42,-464.58,-31.53,11.19,5.57,82.42,481.18,22.19,30.85,27.44,33.0
122.45,40.26,-0.07,1.9580000000000002,21.916999999999998,-349.16,79.61,-418.93,-52.41,8.3,19.95,82.37,481.39,22.188000000000002,30.85,27.44,32.97
122.46,40.26,-0.063,1.965,21.901999999999997,-327.66,72.16,-377.76,-72.35,3.05,28.51,82.37,481.66,22.175,30.94,27.29,32.88
122.47,40.26,-0.07200000000000001,1.9569999999999999,21.91,-317.45,62.85,-349.8,-87.24,3.93,28.26,82.63,481.8,22.169,30.91,27.43,32.87
122.48,40.26,-0.069,1.955,21.91,-316.09,56.22,-340.62,-95.26,8.69,19.6,83.08,482.0,22.162,30.8,27.29,32.82
122.49,40.26,-0.06,1.955,21.906,-315.29,53.06,-347.98,-94.69,13.94,6.86,83.33,481.87,22.169,30.99,27.49,32.88
122.5,40.26,-0.063,1.9609999999999999,21.906,-304.45,52.05,-377.66,-84.38,13.38,-5.57,83.64,482.21,22.153000000000002,30.96,27.43,33.03
122.51,40.27,-0.066,1.949,21.909000000000002,-300.55,57.52,-419.59,-66.42,12.25,-18.35,83.33,482.35,22.149,31.12,27.33,32.7
122.52,40.25,-0.067,1.959,21.905,-306.95,65.98,-459.91,-46.42,7.09,-29.03,83.18,482.55,22.131999999999998,30.94,27.32,33.06
122.53,40.26,-0.07,1.97,21.904,-327.36,74.74,-490.9,-29.93,2.59,-34.64,82.98,482.28,22.147,30.72,27.44,32.87
122.54,40.24,-0.073,1.9669999999999999,21.906999999999996,-352.8,81.69,-505.25,-19.68,2.95,-32.44,83.18,482.0,22.151999999999997,31.29,27.33,32.99
122.55,40.23,-0.075,1.965,21.904,-373.67,87.0,-497.9,-18.99,7.5,-22.17,83.38,481.39,22.175,31.09,27.35,32.9
122.56,40.23,-0.064,1.9509999999999998,21.906,-374.85,87.06,-476.13,-26.39,9.62,-5.38,83.38,481.32,22.178,30.94,27.23,32.99
122.57,40.24,-0.06,1.949,21.909000000000002,-359.97,83.33,-436.12,-43.42,9.26,12.11,83.33,481.39,22.178,31.02,27.47,32.96
122.58,40.24,-0.054000000000000006,1.943,21.913,-337.14,76.28,-398.47,-62.43,3.1,24.97,83.33,481.46,22.177,31.01,27.43,32.82
122.59,40.26,-0.061,1.983,21.9,-325.58,67.55,-360.22,-81.95,-1.89,27.95,83.13,481.66,22.178,31.07,27.41,33.32
122.6,40.27,-0.07,1.9669999999999999,21.906999999999996,-331.05,60.15,-340.9,-93.38,-1.5,21.32,83.38,481.66,22.180999999999997,31.09,27.37,32.88
122.61,40.29,-0.06,1.954,21.910999999999998,-349.83,56.39,-344.26,-95.33,2.95,8.01,83.89,481.53,22.197,31.1,27.43,33.03
122.62,40.3,-0.079,1.9580000000000002,21.906999999999996,-366.76,54.48,-368.98,-88.62,5.98,-6.53,83.89,481.53,22.206999999999997,31.23,27.29,32.99
122.63,40.31,-0.057,1.964,21.901,-380.48,57.14,-403.2,-75.22,7.22,-20.0,83.79,481.53,22.213,31.12,27.44,32.99
122.64,40.3,-0.07200000000000001,1.959,21.908,-394.99,65.19,-443.5,-56.18,8.39,-30.33,83.64,481.53,22.201999999999998,31.09,27.41,32.96
122.65,40.3,-0.064,1.964,21.905,-412.44,72.19,-479.99,-38.03,9.11,-35.66,83.08,481.32,22.217,31.06,27.38,33.06
122.66,40.3,-0.055999999999999994,1.955,21.908,-430.45,79.56,-501.55,-24.84,13.06,-34.5,83.54,481.18,22.218000000000004,31.12,27.38,33.05
126.77,40.27,-0.054000000000000006,1.965,21.729,-172.26,124.29,-626.27,-51.11,-7.93,15.29,83.54,486.52,21.962,30.96,27.33,32.77
126.78,40.28,-0.06,1.952,21.735,-190.16,119.42,-588.07,-70.1,-2.63,21.02,83.33,486.86,21.949,31.14,27.49,32.73
126.79,40.28,-0.057999999999999996,1.952,21.745,-197.91,111.5,-565.84,-83.47,4.04,20.9,83.33,487.0,21.945,31.04,27.49,32.7
126.8,40.28,-0.061,1.955,21.741,-197.89,107.11,-563.1,-88.72,14.48,14.81,83.18,487.13,21.939,30.96,27.55,32.79
126.81,40.29,-0.057999999999999996,1.9669999999999999,21.732,-183.25,102.87,-584.45,-83.32,19.39,5.39,83.23,487.41,21.932,30.94,27.33,32.65
126.82,40.3,-0.063,1.962,21.734,-158.73,101.58,-619.33,-71.02,24.12,-4.53,83.03,487.61,21.925,30.9,27.6,32.81
126.83,40.29,-0.054000000000000006,1.939,21.74,-130.07,105.2,-663.44,-51.59,25.94,-12.66,83.13,487.68,21.92,30.9,27.37,32.41
126.84,40.3,-0.057999999999999996,1.9580000000000002,21.734,-102.43,110.79,-704.12,-31.37,22.29,-16.85,83.03,487.82,21.916,30.87,27.43,32.87
126.85,40.3,-0.064,1.954,21.74,-81.32,118.1,-725.79,-17.21,15.71,-16.14,82.93,487.68,21.921999999999997,30.74,27.43,32.99
126.86,40.29,-0.075,1.954,21.736,-71.23,123.4,-734.93,-9.2,4.6,-10.85,82.98,487.61,21.923000000000002,31.04,27.37,32.82
126.87,40.3,-0.06,1.9480000000000002,21.743000000000002,-77.44,127.09,-719.67,-11.53,-1.19,-2.28,83.13,487.54,21.928,31.06,27.26,32.84
126.88,40.29,-0.07200000000000001,1.959,21.74,-94.61,128.26,-684.29,-24.38,-5.78,7.74,83.23,487.41,21.932,30.87,27.33,32.9
126.89,40.3,-0.057,1.954,21.741999999999997,-114.01,123.02,-639.82,-44.37,-8.32,16.58,83.28,487.41,21.934,31.04,27.63,32.81
126.9,40.29,-0.061,1.9609999999999999,21.737,-133.39,117.01,-599.56,-64.28,-7.63,21.54,83.33,487.48,21.929000000000002,30.91,27.46,32.94
126.91,40.29,-0.067,1.952,21.741,-151.83,111.71,-569.34,-80.31,-2.29,20.73,83.54,487.48,21.926,30.87,27.47,32.52
126.92,40.28,-0.061,1.954,21.741999999999997,-162.44,105.02,-560.83,-88.18,8.62,15.14,83.23,487.48,21.921,31.17,27.57,32.49
126.93,40.28,-0.057,1.955,21.743000000000002,-156.83,102.71,-574.15,-86.48,19.82,6.87,83.08,487.41,21.924,31.04,27.57,32.52
126.94,40.26,-0.079,1.9580000000000002,21.74,-131.5,102.61,-607.92,-74.89,27.19,-1.37,83.08,487.61,21.906999999999996,31.04,27.61,32.61
126.95,40.27,-0.07,1.9509999999999998,21.743000000000002,-91.43,104.42,-648.53,-57.74,30.08,-7.95,83.03,487.82,21.901,31.04,27.55,32.58
126.96,40.27,-0.061,1.962,21.736,-50.97,110.91,-692.0,-37.66,25.95,-12.31,82.88,487.89,21.9,31.07,27.44,32.81
126.97,40.27,-0.064,1.97,21.726999999999997,-16.31,114.21,-722.55,-21.05,16.97,-12.76,82.98,487.95,21.895,31.12,27.54,32.81
126.98,40.27,-0.067,1.962,21.74,-0.33,119.13,-736.03,-10.86,4.48,-10.01,82.88,487.89,21.9,30.99,27.54,32.82
126.99,40.27,-0.066,1.954,21.738000000000003,-11.01,123.07,-725.07,-10.99,-7.28,-5.06,82.98,487.54,21.916,31.01,27.5,32.84
127.0,40.28,-0.07,1.959,21.747,-42.83,122.55,-697.38,-20.69,-11.77,2.08,83.13,487.34,21.927,30.98,27.46,32.73
127.01,40.27,-0.069,1.9569999999999999,21.739,-81.3,120.19,-655.81,-37.73,-12.61,10.06,83.18,487.2,21.930999999999997,30.96,27.63,32.74
127.02,40.28,-0.06,1.9569999999999999,21.726999999999997,-111.46,114.21,-613.38,-58.13,-9.12,17.31,83.33,487.34,21.93,31.12,27.5,32.76
127.03,40.28,-0.07200000000000001,1.9669999999999999,21.738000000000003,-133.05,109.68,-576.34,-76.5,-2.23,20.13,83.38,487.41,21.927,30.98,27.54,32.68
127.04,40.29,-0.057999999999999996,1.959,21.74,-142.96,105.64,-560.32,-86.52,5.61,17.29,83.28,487.41,21.932,31.01,27.58,32.65
127.05,40.3,-0.067,1.954,21.738000000000003,-138.35,101.93,-570.36,-86.13,11.77,10.51,83.23,487.54,21.928,31.01,27.67,32.62
127.06,40.3,-0.064,1.955,21.743000000000002,-128.95,102.28,-597.24,-77.63,16.47,-0.09,82.93,487.61,21.928,31.01,27.63,32.67
127.07,40.31,-0.061,1.964,21.732,-113.0,103.78,-637.64,-61.41,20.59,-10.15,83.03,487.75,21.929000000000002,31.02,27.61,32.73
127.08,40.32,-0.063,1.955,21.737,-95.43,108.39,-677.34,-42.95,20.44,-17.44,82.98,487.68,21.936999999999998,31.02,27.58,32.68
127.09,40.34,-0.07,1.9609999999999999,21.733,-82.13,113.95,-712.01,-24.87,17.35,-20.55,82.98,487.89,21.936,30.96,27.52,32.76
127.1,40.34,-0.064,1.9569999999999999,21.737,-72.13,121.13,-731.66,-12.57,8.78,-17.45,82.88,487.75,21.944000000000003,30.93,27.74,32.84
127.11,40.35,-0.06,1.955,21.741,-76.01,123.91,-729.77,-9.2,1.86,-10.52,82.88,487.82,21.945999999999998,30.79,27.6,32.73
127.12,40.36,-0.073,1.9569999999999999,21.741,-90.14,124.95,-703.86,-16.74,-3.47,-0.38,82.93,487.68,21.958000000000002,30.9,27.75,32.61
127.13,40.36,-0.075,1.97,21.733,-110.09,123.25,-668.32,-31.74,-7.48,10.12,82.98,487.61,21.958000000000002,30.98,27.64,32.82
127.14,40.35,-0.063,1.9680000000000002,21.734,-131.29,119.99,-623.44,-52.15,-8.62,18.23,82.93,487.61,21.953000000000003,31.09,27.57,32.79
127.15,40.35,-0.085,1.932,21.749000000000002,-151.92,116.3,-586.84,-70.71,-6.59,21.2,82.83,487.75,21.947,31.01,27.69,32.55
127.16,40.35,-0.07,1.955,21.741,-171.82,109.22,-561.32,-85.42,2.06,17.89,82.93,487.54,21.956,30.99,27.44,32.68
131.27,40.27,-0.066,1.962,21.4,2.52,199.87,-1188.28,-7.85,2.81,-9.83,82.93,489.6,21.820999999999998,30.96,27.75,32.44
131.28,40.28,-0.067,1.949,21.404,-18.76,203.04,-1176.51,-8.07,-9.43,-4.4,82.73,489.53,21.831999999999997,30.93,27.55,32.59
131.29,40.29,-0.061,1.9569999999999999,21.403000000000002,-63.41,203.66,-1141.1,-19.85,-17.19,2.32,82.32,489.39,21.843000000000004,31.04,27.55,32.55
131.3,40.31,-0.053,1.9580000000000002,21.4,-120.69,202.52,-1096.88,-37.74,-21.73,8.53,82.68,489.46,21.85,30.9,27.54,32.53
131.31,40.32,-0.066,1.962,21.386999999999997,-180.75,201.34,-1053.14,-57.27,-21.97,12.22,82.68,489.53,21.855,30.96,27.57,32.49
131.32,40.33,-0.069,1.97,21.393,-237.94,197.53,-1014.08,-76.2,-16.06,11.93,82.78,489.66,21.851,30.93,27.46,32.47
131.33,40.33,-0.066,1.954,21.4,-285.37,195.72,-1001.61,-85.04,-3.3,7.12,82.68,489.73,21.85,31.01,27.71,32.4
131.34,40.34,-0.067,1.9609999999999999,21.397,-308.43,193.89,-1011.75,-84.83,12.57,0.73,82.63,489.66,21.855999999999998,31.17,27.61,32.41
131.35,40.33,-0.075,1.955,21.4,-296.67,195.82,-1042.03,-75.08,27.16,-4.63,82.68,489.8,21.846999999999998,31.02,27.58,32.41
131.36,40.34,-0.063,1.952,21.397,-260.58,196.89,-1085.7,-58.68,37.1,-9.41,82.68,489.8,21.85,30.99,27.63,32.5
131.37,40.34,-0.064,1.9669999999999999,21.393,-201.71,200.59,-1127.37,-39.8,39.07,-9.67,82.68,489.8,21.85,30.94,27.64,32.52
131.38,40.35,-0.063,1.9580000000000002,21.4,-140.09,205.01,-1164.64,-21.76,33.42,-7.11,82.78,489.87,21.851999999999997,30.82,27.6,32.53
131.39,40.35,-0.066,1.952,21.405,-90.41,208.58,-1180.94,-10.91,21.6,-2.33,82.73,489.8,21.855,30.79,27.5,32.49
131.4,40.35,-0.076,1.965,21.397,-65.6,211.82,-1175.9,-9.08,6.59,3.74,82.78,489.87,21.854,30.93,27.63,32.5
131.41,40.35,-0.06,1.952,21.401,-73.33,213.69,-1149.62,-16.9,-2.03,9.57,82.98,489.6,21.866999999999997,30.82,27.27,32.5
131.42,40.36,-0.069,1.962,21.398000000000003,-100.21,212.6,-1107.72,-33.51,-13.71,15.45,83.28,489.73,21.863000000000003,30.98,27.54,32.49
131.43,40.34,-0.061,1.945,21.406,-143.77,210.86,-1061.35,-53.79,-14.27,17.7,83.44,489.73,21.855,30.77,27.71,32.44
131.44,40.35,-0.064,1.9580000000000002,21.398000000000003,-184.99,206.48,-1026.78,-71.02,-11.22,17.59,83.44,490.07,21.845,31.06,27.61,32.14
131.45,40.33,-0.064,1.955,21.398000000000003,-217.12,200.76,-1006.16,-82.93,2.91,14.06,83.23,490.07,21.835,30.9,27.61,32.32
131.46,40.34,-0.083,1.9509999999999998,21.401,-222.27,196.71,-1010.23,-85.9,19.51,9.29,83.08,490.21,21.831999999999997,31.04,27.57,32.12
131.47,40.33,-0.06,1.954,21.401999999999997,-193.59,194.21,-1036.28,-78.73,32.16,4.01,82.78,490.28,21.826,30.88,27.38,32.21
