ET,V,SA,IA,RL,FX,FY,FZ,MX,MY,MZ,P,N,RE,TSTI,TSTC,TSTO
150.38,40.3,-0.061,3.95,21.768,-193.68,167.02,-597.82,-99.0,-7.77,7.28,83.23,488.09,21.909000000000002,30.93,27.57,34.26
150.39,40.29,-0.094,3.949,21.769000000000002,-233.12,165.66,-596.71,-98.26,6.17,-4.26,83.28,487.89,21.91,30.96,27.5,34.53
150.4,40.3,-0.066,3.95,21.764,-259.6,169.52,-609.34,-88.86,20.21,-14.78,83.44,487.68,21.921999999999997,30.93,27.49,34.46
150.41,40.27,-0.07,3.957,21.763,-261.94,171.91,-630.74,-73.47,32.21,-21.06,82.83,487.82,21.903000000000002,30.98,27.64,34.31
150.42,40.28,-0.06,3.943,21.765,-240.75,179.29,-657.46,-53.77,38.6,-22.14,82.98,487.95,21.9,30.99,27.57,34.32
150.43,40.27,-0.07,3.949,21.763,-203.07,182.41,-679.13,-36.89,36.83,-18.11,83.03,488.36,21.879,30.99,27.72,34.49
150.44,40.27,-0.055999999999999994,3.952,21.768,-157.56,186.46,-695.11,-24.81,32.5,-9.2,82.93,488.71,21.861,30.99,27.74,34.22
150.45,40.28,-0.066,3.9530000000000003,21.767,-105.74,186.46,-695.93,-24.07,25.82,3.53,82.93,489.12,21.848000000000003,31.06,27.58,34.52
150.46,40.28,-0.069,3.952,21.764,-50.77,184.45,-690.38,-32.75,16.21,17.38,82.83,489.46,21.835,31.04,27.6,34.41
150.47,40.3,-0.023,3.952,21.76,-0.05,179.45,-673.86,-49.15,4.67,28.48,82.83,489.66,21.833000000000002,31.04,27.58,34.52
150.48,40.3,-0.06,3.95,21.764,30.52,172.08,-653.1,-67.6,-3.81,32.75,82.78,490.01,21.818,31.06,27.6,34.46
150.49,40.31,-0.067,3.952,21.768,36.85,165.77,-626.71,-85.07,-9.27,28.77,82.47,490.35,21.81,30.99,27.71,34.5
150.5,40.32,-0.07,3.947,21.764,16.18,160.95,-607.77,-95.41,-10.72,16.86,82.58,490.14,21.825,31.01,27.58,34.4
150.51,40.33,-0.067,3.9530000000000003,21.763,-27.03,156.32,-601.86,-97.42,-10.2,-0.42,82.73,490.01,21.836,31.06,27.6,34.44
150.52,40.33,-0.069,3.944,21.767,-82.15,158.57,-609.07,-90.79,-6.03,-18.08,82.73,489.73,21.85,31.07,27.57,34.44
150.53,40.33,-0.063,3.9530000000000003,21.763,-141.47,160.2,-630.32,-76.33,-2.78,-33.03,82.78,489.25,21.869,31.06,27.63,34.38
150.54,40.33,-0.069,3.9530000000000003,21.767,-202.78,168.32,-652.07,-59.08,0.64,-43.04,82.63,488.71,21.894000000000002,30.96,27.63,34.43
150.55,40.32,-0.06,3.947,21.76,-261.4,176.47,-673.27,-41.38,2.17,-46.1,82.52,488.16,21.916,31.04,27.6,34.32
150.56,40.33,-0.069,3.96,21.758000000000003,-306.95,184.91,-685.26,-29.67,6.01,-39.66,82.63,487.54,21.945999999999998,31.02,27.6,34.28
150.57,40.32,-0.076,3.947,21.764,-331.68,188.98,-691.26,-25.59,10.48,-25.3,82.47,487.2,21.956,31.01,27.64,34.34
150.58,40.3,-0.07200000000000001,3.947,21.761999999999997,-325.76,191.07,-685.05,-32.32,13.99,-4.98,82.68,487.0,21.958000000000002,31.04,27.69,34.29
150.59,40.31,-0.069,3.955,21.768,-287.11,190.28,-671.44,-47.1,13.02,16.86,82.47,487.13,21.954,31.1,27.63,34.28
150.6,40.3,-0.057999999999999996,3.947,21.764,-241.15,187.73,-649.2,-65.77,7.65,31.78,82.47,487.34,21.936999999999998,30.99,27.57,34.28
150.61,40.29,-0.067,3.9589999999999996,21.764,-203.45,182.81,-625.99,-83.12,0.47,36.35,82.42,487.48,21.926,30.88,27.6,34.26
150.62,40.29,-0.07200000000000001,3.9530000000000003,21.767,-189.94,179.18,-604.72,-95.92,-0.81,29.77,82.37,487.48,21.926,30.8,27.44,34.37
150.63,40.28,-0.073,3.946,21.766,-201.53,176.37,-592.1,-101.06,3.82,14.89,82.47,487.48,21.921,31.14,27.55,34.2
150.64,40.28,-0.069,3.946,21.768,-222.88,175.67,-599.3,-95.64,9.92,-1.57,82.42,487.54,21.918000000000003,30.8,27.55,34.19
154.75,40.32,-0.067,3.94,21.401,-91.13,379.7,-1126.3,-44.44,2.03,19.87,83.38,490.42,21.815,31.2,27.6,33.65
154.76,40.32,-0.061,3.94,21.409000000000002,-74.65,377.67,-1103.28,-63.21,-1.12,31.59,83.28,490.42,21.815,31.09,27.78,33.88
154.77,40.32,-0.07200000000000001,3.947,21.401,-58.83,374.08,-1077.68,-81.89,-3.43,36.51,83.08,490.62,21.805999999999997,31.14,27.83,33.59
154.78,40.3,-0.067,3.9530000000000003,21.399,-57.77,368.92,-1056.89,-94.47,-5.29,32.07,83.18,490.42,21.805,31.15,27.69,33.72
154.79,40.31,-0.054000000000000006,3.947,21.4,-78.16,366.08,-1045.37,-99.93,-0.36,19.2,83.49,490.35,21.813000000000002,31.25,27.69,33.79
154.8,40.31,-0.069,3.9589999999999996,21.394000000000002,-108.83,363.08,-1051.47,-95.52,10.05,3.17,83.89,490.35,21.81,31.23,27.67,33.81
154.81,40.3,-0.067,3.9530000000000003,21.399,-133.73,364.83,-1071.54,-82.58,19.34,-10.16,83.99,490.35,21.808000000000003,31.29,27.69,33.76
154.82,40.3,-0.079,3.955,21.42,-141.69,365.42,-1094.82,-65.2,26.34,-17.94,83.79,490.35,21.808000000000003,31.23,27.67,33.84
154.83,40.3,-0.07,3.955,21.39,-135.24,371.73,-1119.94,-46.0,24.65,-20.02,83.64,490.35,21.803,31.21,27.77,33.69
154.84,40.3,-0.073,3.949,21.401,-125.06,375.93,-1135.55,-31.06,17.46,-16.39,83.38,490.28,21.805999999999997,31.2,27.78,33.75
154.85,40.3,-0.073,3.955,21.396,-120.0,380.15,-1145.63,-23.64,11.22,-8.62,83.59,490.14,21.811999999999998,31.14,27.74,33.73
154.86,40.29,-0.054000000000000006,3.95,21.398000000000003,-116.96,382.81,-1145.36,-25.84,6.35,3.23,83.89,490.01,21.816,31.01,27.75,33.78
154.87,40.29,-0.064,3.947,21.401,-105.02,382.1,-1129.97,-39.26,3.99,18.03,83.94,489.94,21.819000000000003,30.99,27.67,33.78
154.88,40.28,-0.057999999999999996,3.957,21.393,-86.47,379.66,-1112.02,-56.07,2.51,30.8,83.89,489.87,21.814,31.1,27.72,33.75
154.89,40.28,-0.07200000000000001,3.957,21.399,-65.35,377.23,-1083.03,-76.83,3.88,37.83,83.79,489.87,21.814,31.14,27.74,33.76
154.9,40.28,-0.067,3.9410000000000003,21.398000000000003,-46.43,372.01,-1059.17,-91.74,4.79,37.12,83.59,490.07,21.807,31.15,27.74,33.79
154.91,40.28,-0.067,3.957,21.395,-41.58,367.59,-1048.6,-98.84,7.23,27.29,83.18,490.21,21.801,31.26,27.72,33.81
154.92,40.28,-0.073,3.943,21.405,-46.8,364.6,-1051.67,-96.7,12.8,13.13,83.08,490.28,21.796,31.18,27.84,33.81
154.93,40.3,-0.067,3.952,21.392,-58.29,363.9,-1068.79,-85.63,20.19,-2.19,82.93,490.28,21.805999999999997,31.12,27.72,33.82
154.94,40.29,-0.07200000000000001,3.95,21.396,-66.52,365.91,-1092.19,-69.42,25.6,-13.8,82.88,490.42,21.796999999999997,31.2,27.71,33.81
154.95,40.29,-0.07200000000000001,3.949,21.401,-67.83,366.13,-1119.55,-49.87,25.9,-19.67,82.73,490.28,21.803,30.93,27.67,33.79
154.96,40.3,-0.076,3.944,21.403000000000002,-60.85,370.33,-1134.95,-34.62,19.79,-18.2,82.47,490.42,21.8,31.1,27.67,33.81
154.97,40.3,-0.066,3.95,21.398000000000003,-55.7,372.78,-1148.71,-24.29,11.0,-11.02,82.58,490.28,21.805999999999997,30.93,27.67,33.64
154.98,40.3,-0.066,3.947,21.398000000000003,-53.04,376.15,-1148.36,-25.27,5.25,0.35,82.37,490.14,21.811999999999998,31.12,27.81,33.9
154.99,40.3,-0.08199999999999999,3.947,21.4,-48.67,374.55,-1139.9,-35.72,1.91,13.73,82.42,490.07,21.815,31.2,27.67,33.5
155.0,40.31,-0.066,3.943,21.399,-40.51,372.14,-1120.7,-52.92,-2.2,25.84,82.32,490.01,21.826,31.07,27.77,33.84
155.01,40.3,-0.061,3.9560000000000004,21.396,-33.6,364.75,-1092.05,-73.42,-6.0,32.8,82.42,490.01,21.820999999999998,30.99,27.67,33.69
155.02,40.3,-0.07,3.94,21.406999999999996,-36.16,362.21,-1067.27,-89.31,-6.6,32.01,82.27,490.14,21.816999999999997,31.15,27.74,33.72
155.03,40.31,-0.07200000000000001,3.946,21.404,-54.54,358.81,-1050.43,-98.04,-3.74,23.03,82.17,490.14,21.82,31.04,27.43,33.67
155.04,40.31,-0.063,3.952,21.398000000000003,-86.31,358.04,-1048.79,-97.77,2.73,8.79,82.42,490.14,21.82,31.02,27.66,33.75
155.05,40.31,-0.063,3.955,21.396,-122.94,358.26,-1059.31,-90.14,12.97,-6.57,82.52,490.14,21.822,31.07,27.67,33.99
155.06,40.33,-0.069,3.9410000000000003,21.401999999999997,-144.96,361.11,-1083.56,-73.75,22.88,-16.9,82.47,490.28,21.826,31.1,27.57,33.84
155.07,40.33,-0.077,3.9410000000000003,21.401999999999997,-152.05,363.81,-1106.84,-55.38,28.14,-21.63,82.42,490.35,21.823,31.17,27.67,33.61
155.08,40.33,-0.07,3.947,21.401,-142.59,369.78,-1128.4,-37.18,27.15,-19.29,82.37,490.42,21.82,31.07,27.67,33.7
155.09,40.34,-0.075,3.944,21.399,-123.27,372.84,-1139.41,-26.38,23.39,-10.74,82.47,490.35,21.826,31.06,27.63,33.82
155.1,40.33,-0.07200000000000001,3.947,21.398000000000003,-96.45,375.14,-1143.22,-24.09,18.81,2.63,82.12,490.48,21.816999999999997,31.07,27.63,33.61
155.11,40.34,-0.07200000000000001,3.943,21.396,-61.12,374.95,-1133.94,-33.35,13.86,18.3,82.32,490.69,21.81,31.14,27.54,33.65
155.12,40.34,-0.063,3.947,21.406999999999996,-22.2,372.91,-1120.75,-48.56,4.87,31.91,82.22,490.69,21.81,31.02,27.6,33.75
155.13,40.33,-0.07200000000000001,3.9560000000000004,21.39,5.7,368.01,-1097.21,-67.96,-2.19,39.03,82.17,490.76,21.805,31.14,27.61,33.73
155.14,40.33,-0.067,3.95,21.401999999999997,15.74,361.92,-1073.48,-85.48,-4.37,37.81,82.27,490.89,21.796,31.17,27.67,33.7
159.25,40.37,-0.063,3.96,21.038,-1.58,493.79,-1602.59,-20.62,17.37,4.61,83.03,492.4,21.75,31.33,27.84,33.28
159.26,40.36,-0.066,3.944,21.055999999999997,20.91,493.72,-1595.3,-28.9,11.51,18.82,83.18,492.47,21.744,31.37,28.08,33.35
159.27,40.36,-0.07200000000000001,3.9530000000000003,21.046999999999997,45.58,490.16,-1579.64,-44.4,3.72,31.21,83.44,492.4,21.745,31.42,28.06,33.43
159.28,40.36,-0.06,3.952,21.051,62.04,484.44,-1553.48,-64.57,-3.86,38.36,83.59,492.4,21.745,31.47,27.74,33.37
159.29,40.35,-0.06,3.955,21.046,58.43,479.71,-1529.8,-81.21,-8.67,36.67,83.49,492.13,21.754,31.34,27.71,33.59
159.3,40.35,-0.069,3.963,21.038,32.85,474.39,-1505.79,-93.99,-7.03,27.37,83.33,492.06,21.755,31.33,27.78,33.35
159.31,40.35,-0.069,3.9530000000000003,21.043000000000003,-6.93,470.59,-1500.18,-96.08,1.19,13.0,83.13,492.06,21.756999999999998,31.14,27.86,33.41
159.32,40.35,-0.08900000000000001,3.944,21.051,-45.17,469.47,-1511.01,-88.67,14.85,-1.48,83.13,491.92,21.763,31.17,28.03,33.46
159.33,40.34,-0.067,3.9530000000000003,21.039,-68.05,472.45,-1529.54,-75.07,23.88,-12.33,83.13,491.92,21.756,31.41,27.89,33.53
159.34,40.34,-0.075,3.95,21.046,-73.72,478.0,-1554.0,-56.96,25.51,-17.85,83.13,491.85,21.761,31.36,27.95,33.44
159.35,40.34,-0.066,3.95,21.044,-70.36,484.88,-1577.58,-37.98,23.83,-18.32,82.63,491.99,21.755,31.25,27.88,33.65
159.36,40.35,-0.073,3.952,21.051,-68.07,489.69,-1593.34,-24.52,15.92,-13.57,82.83,491.99,21.76,31.21,27.89,33.47
159.37,40.37,-0.064,3.955,21.048000000000002,-71.5,494.18,-1597.84,-20.83,10.72,-4.46,83.13,491.92,21.771,31.25,27.92,33.55
159.38,40.37,-0.057,3.955,21.048000000000002,-73.01,496.34,-1592.37,-27.4,5.95,8.65,83.28,492.06,21.767,31.2,27.84,33.46
159.39,40.38,-0.073,3.9560000000000004,21.041,-67.51,494.79,-1575.75,-42.61,2.47,22.44,83.89,491.92,21.778000000000002,31.09,27.88,33.49
159.4,40.38,-0.066,3.952,21.045,-58.24,492.08,-1552.94,-61.61,-0.24,32.82,83.54,492.13,21.772,31.25,27.91,33.56
159.41,40.39,-0.063,3.96,21.041999999999998,-50.65,486.54,-1528.54,-79.7,-0.59,37.06,83.28,492.33,21.768,31.17,27.88,33.35
159.42,40.4,-0.069,3.95,21.046,-53.0,482.76,-1506.61,-92.61,3.74,32.93,83.13,492.4,21.767,31.18,27.8,33.37
159.43,40.4,-0.075,3.947,21.046999999999997,-62.53,478.95,-1501.69,-95.74,10.71,22.26,82.58,492.54,21.761,31.18,27.8,33.37
159.44,40.39,-0.057999999999999996,3.946,21.046,-71.91,476.63,-1506.01,-92.15,19.63,9.35,82.52,492.54,21.756,31.07,27.81,33.44
159.45,40.38,-0.067,3.943,21.051,-73.26,478.42,-1527.39,-78.71,28.85,-2.38,82.17,492.6,21.750999999999998,31.21,27.86,33.35
159.46,40.37,-0.07,3.937,21.048000000000002,-59.46,479.95,-1554.02,-61.24,33.65,-9.07,82.17,492.74,21.74,31.2,27.81,33.44
159.47,40.37,-0.057999999999999996,3.955,21.048000000000002,-38.08,485.34,-1576.19,-42.84,30.39,-10.91,82.22,492.67,21.738000000000003,31.21,27.84,33.47
159.48,40.36,-0.075,3.955,21.05,-18.13,488.19,-1593.47,-29.11,23.98,-7.78,82.27,492.6,21.736,31.26,27.91,33.52
159.49,40.34,-0.077,3.949,21.045,-2.03,493.07,-1602.63,-22.54,15.91,0.91,82.27,492.47,21.734,31.41,27.81,33.58
159.5,40.34,-0.063,3.952,21.041,11.57,494.63,-1597.65,-27.56,10.06,12.59,82.32,492.19,21.744,31.26,27.86,33.64
159.51,40.33,-0.07,3.947,21.046999999999997,24.99,492.72,-1585.13,-40.27,3.6,25.02,82.17,492.13,21.744,31.2,27.86,33.47
159.52,40.32,-0.066,3.9410000000000003,21.052,35.63,488.87,-1565.63,-58.08,-3.85,34.28,82.12,492.06,21.74,31.21,27.91,33.49
159.53,40.31,-0.07200000000000001,3.95,21.046,33.08,486.01,-1539.69,-76.37,-5.75,36.52,82.07,491.92,21.743000000000002,31.25,27.91,33.41
159.54,40.3,-0.067,3.946,21.048000000000002,18.69,479.29,-1515.97,-90.53,-2.72,31.78,82.22,491.92,21.738000000000003,31.1,27.97,33.32
159.55,40.3,-0.067,3.95,21.046,-1.39,474.93,-1503.86,-96.57,4.49,21.92,82.32,491.85,21.736,31.09,27.83,33.61
159.56,40.28,-0.076,3.952,21.046999999999997,-21.79,472.6,-1508.43,-93.31,14.13,9.14,82.42,491.78,21.729,31.1,27.92,33.47
159.57,40.27,-0.067,3.955,21.046,-32.33,474.24,-1528.0,-80.93,23.0,-2.63,82.37,491.72,21.73,31.14,27.5,33.53
159.58,40.26,-0.063,3.928,21.058000000000003,-31.97,477.84,-1554.21,-63.51,27.68,-11.05,82.32,491.72,21.725,31.02,27.55,33.15
159.59,40.26,-0.07,3.952,21.045,-26.02,480.49,-1576.65,-44.54,26.25,-14.95,82.22,491.58,21.728,30.94,27.66,33.5
159.6,40.25,-0.07200000000000001,3.957,21.045,-19.89,486.14,-1593.65,-29.37,21.84,-13.39,82.17,491.44,21.732,31.04,27.78,33.34
159.61,40.24,-0.057,3.9589999999999996,21.041999999999998,-14.51,492.42,-1602.02,-20.7,18.97,-5.66,82.07,491.24,21.736,31.1,27.8,33.35
159.62,40.25,-0.07,3.947,21.046999999999997,-4.07,494.19,-1599.24,-22.78,15.91,7.12,82.07,491.1,21.744,31.33,27.88,33.53
159.63,40.24,-0.063,3.943,21.053,16.29,493.76,-1587.91,-34.83,8.83,22.3,82.02,490.96,21.745,31.29,27.91,33.37
159.64,40.24,-0.066,3.9530000000000003,21.049,37.32,489.22,-1568.64,-52.22,3.43,34.16,81.92,490.96,21.745,31.09,27.89,33.49
164.75,40.29,-0.069,3.955,21.381,-92.64,370.0,-1160.45,-23.44,14.88,-10.48,83.18,490.07,21.81,31.37,27.98,33.81
164.76,40.29,-0.066,3.95,21.379,-77.31,370.93,-1156.0,-28.0,10.53,5.63,83.28,490.14,21.809,31.04,27.75,33.93
164.77,40.3,-0.063,3.9339999999999997,21.39,-52.4,371.43,-1146.36,-39.85,3.81,21.82,83.13,490.42,21.802,31.2,27.89,33.96
164.78,40.32,-0.064,3.946,21.381999999999998,-34.51,367.23,-1123.42,-59.01,-5.53,31.87,82.88,490.48,21.809,31.2,27.64,33.82
164.79,40.33,-0.085,3.968,21.375,-33.53,362.0,-1096.52,-78.47,-10.08,33.9,82.83,490.55,21.814,31.18,27.84,33.9
164.8,40.34,-0.079,3.946,21.381999999999998,-54.01,356.93,-1073.66,-92.32,-9.27,27.39,82.78,490.55,21.819000000000003,31.37,27.83,33.96
164.81,40.34,-0.08800000000000001,3.9530000000000003,21.379,-87.85,352.46,-1060.82,-98.57,-1.06,15.46,82.98,490.69,21.813000000000002,31.18,27.8,33.65
164.82,40.34,-0.069,3.9560000000000004,21.38,-120.19,351.96,-1061.61,-94.79,10.91,2.18,82.73,490.76,21.807,31.37,27.67,33.76
164.83,40.35,-0.067,3.965,21.38,-135.9,354.11,-1079.65,-82.71,24.71,-8.12,82.73,490.96,21.805999999999997,31.34,27.92,33.9
164.84,40.34,-0.066,3.944,21.386999999999997,-129.12,356.26,-1102.86,-66.04,31.89,-13.88,82.52,490.89,21.804000000000002,31.31,27.77,33.62
164.85,40.34,-0.07200000000000001,3.95,21.383000000000003,-104.85,361.23,-1129.37,-46.46,32.01,-14.56,82.58,491.03,21.798000000000002,31.29,27.86,33.91
164.86,40.34,-0.054000000000000006,3.95,21.381,-76.05,365.56,-1147.38,-31.39,29.68,-10.86,82.58,491.24,21.789,31.25,27.86,33.93
164.87,40.32,-0.069,3.94,21.389,-43.87,371.3,-1157.11,-23.14,22.13,-2.05,82.63,491.17,21.781,31.25,27.88,33.79
164.88,40.33,-0.064,3.946,21.386,-9.9,372.45,-1155.93,-25.43,17.13,11.06,82.52,491.1,21.787,31.25,27.91,33.69
164.89,40.33,-0.073,3.943,21.386,25.44,373.04,-1148.59,-36.06,6.29,24.32,82.27,491.3,21.778000000000002,31.28,27.94,33.69
164.9,40.32,-0.073,3.9530000000000003,21.381,52.27,371.22,-1129.41,-53.44,-5.05,33.68,82.78,490.76,21.8,31.33,27.98,33.72
164.91,40.3,-0.063,3.952,21.388,56.85,363.5,-1103.8,-73.2,-14.54,34.91,82.68,490.96,21.781,31.33,28.01,33.76
164.92,40.3,-0.069,3.947,21.386,27.9,357.43,-1079.44,-88.8,-18.97,26.63,82.73,490.62,21.796,31.34,27.94,33.72
164.93,40.3,-0.061,3.9589999999999996,21.386999999999997,-24.71,351.88,-1062.23,-97.17,-14.07,12.88,82.63,490.42,21.802,31.5,27.97,33.73
164.94,40.3,-0.061,3.949,21.381,-87.45,347.78,-1060.67,-96.9,0.26,-2.78,82.63,490.14,21.811999999999998,31.42,27.92,33.76
164.95,40.29,-0.063,3.96,21.375999999999998,-131.44,345.39,-1074.62,-87.36,16.36,-13.82,82.68,490.14,21.807,31.44,27.92,33.76
164.96,40.29,-0.069,3.96,21.381999999999998,-143.76,348.74,-1098.0,-71.16,29.35,-18.93,82.42,490.14,21.807,31.49,27.84,33.96
164.97,40.29,-0.075,3.947,21.381999999999998,-130.15,353.68,-1122.13,-52.61,34.47,-18.76,82.42,490.28,21.803,31.47,27.95,33.75
164.98,40.29,-0.07,3.957,21.379,-98.22,358.83,-1142.37,-35.04,29.36,-13.72,82.32,490.28,21.801,31.53,27.98,33.78
164.99,40.29,-0.066,3.947,21.388,-66.57,366.1,-1153.29,-24.96,20.71,-5.28,82.37,490.35,21.8,31.45,28.01,33.76
165.0,40.3,-0.064,3.9410000000000003,21.386,-44.93,370.43,-1155.74,-24.0,9.62,5.19,82.42,490.35,21.803,31.56,27.98,33.65
165.01,40.3,-0.07,3.947,21.388,-32.91,371.62,-1147.54,-33.64,2.63,16.13,82.42,490.28,21.805999999999997,31.39,27.86,33.9
165.02,40.3,-0.076,3.947,21.386,-25.98,370.86,-1132.39,-49.53,-2.84,26.13,82.58,490.14,21.811999999999998,31.36,28.0,33.81
165.03,40.3,-0.064,3.949,21.383000000000003,-20.83,365.27,-1107.99,-68.76,-4.59,32.46,82.78,490.07,21.82,31.39,28.12,33.75
165.04,40.3,-0.066,3.95,21.381,-18.11,358.84,-1080.02,-86.4,-0.27,33.17,82.88,490.21,21.809,31.37,27.88,33.67
165.05,40.3,-0.063,3.96,21.386,-17.57,352.59,-1063.26,-96.47,6.36,27.47,83.03,490.28,21.808000000000003,31.41,27.94,34.02
165.06,40.3,-0.067,3.95,21.384,-17.64,348.27,-1058.99,-98.16,13.23,16.96,82.83,490.42,21.8,31.52,27.78,33.72
165.07,40.29,-0.085,3.944,21.385,-19.21,346.05,-1072.85,-89.29,19.68,4.01,82.83,490.42,21.795,31.37,27.98,33.84
165.08,40.28,-0.055999999999999994,3.947,21.384,-17.08,349.23,-1094.15,-74.76,23.22,-7.28,82.98,490.42,21.791999999999998,31.66,27.8,33.81
165.09,40.28,-0.07200000000000001,3.946,21.381999999999998,-17.66,352.76,-1118.87,-55.93,21.91,-15.96,83.33,490.35,21.795,31.6,27.95,33.91
165.1,40.28,-0.08800000000000001,3.9560000000000004,21.378,-21.92,358.73,-1140.67,-38.1,16.1,-19.65,83.33,490.21,21.799,31.53,27.98,33.85
165.11,40.28,-0.086,3.943,21.388,-31.46,363.46,-1154.14,-25.86,10.55,-16.69,83.28,490.07,21.805,31.55,28.05,33.81
165.12,40.28,-0.067,3.957,21.383000000000003,-41.8,367.09,-1158.27,-22.99,6.45,-7.58,83.13,489.87,21.814,31.49,27.86,33.67
165.13,40.28,-0.07200000000000001,3.9530000000000003,21.383000000000003,-42.72,369.99,-1153.04,-29.76,4.86,6.76,83.18,489.73,21.823,31.45,27.92,33.96
165.14,40.27,-0.057999999999999996,3.947,21.384,-32.63,367.2,-1137.98,-44.73,1.66,21.57,82.83,489.8,21.815,31.42,27.83,33.79
165.15,40.28,-0.064,3.95,21.383000000000003,-17.29,362.88,-1112.5,-64.8,-1.4,31.98,82.83,489.87,21.814,31.39,27.92,33.62
165.16,40.27,-0.076,3.949,21.377,-6.12,357.13,-1084.51,-83.51,-3.75,35.19,82.58,489.94,21.808000000000003,31.29,27.88,33.7
165.17,40.27,-0.067,3.947,21.381999999999998,-8.74,352.84,-1064.8,-95.08,-1.82,29.61,82.42,490.07,21.802,31.29,27.8,33.58
165.18,40.27,-0.057,3.947,21.388,-26.13,349.07,-1060.2,-97.57,4.77,16.97,82.32,490.14,21.799,31.34,27.95,33.76
165.19,40.28,-0.07,3.947,21.388,-46.93,347.66,-1067.06,-91.75,12.83,2.51,83.03,490.07,21.807,31.33,27.95,33.76
165.2,40.28,-0.061,3.947,21.38,-65.92,349.99,-1086.08,-78.64,18.45,-10.87,82.78,490.14,21.802,31.31,28.0,33.85
165.21,40.29,-0.07200000000000001,3.943,21.378,-76.54,355.68,-1111.75,-59.86,21.61,-19.29,82.42,490.28,21.803,31.26,28.01,33.84
165.22,40.29,-0.067,3.955,21.383000000000003,-80.65,362.92,-1132.04,-42.17,19.9,-21.71,82.73,490.28,21.803,31.26,28.15,33.9
165.23,40.3,-0.07200000000000001,3.947,21.384,-85.23,367.84,-1148.47,-28.32,15.67,-18.77,82.68,490.35,21.803,31.29,28.05,33.79
165.24,40.31,-0.075,3.955,21.385,-85.61,372.55,-1156.37,-22.47,11.01,-8.81,82.52,490.28,21.813000000000002,31.34,28.01,33.81
165.25,40.32,-0.066,3.9530000000000003,21.381,-83.86,373.41,-1151.57,-27.71,4.91,4.47,82.58,490.21,21.822,31.33,28.01,33.79
165.26,40.32,-0.063,3.95,21.386,-71.39,371.43,-1138.21,-41.6,0.12,19.4,82.58,490.35,21.818,31.21,28.01,33.73
165.27,40.33,-0.069,3.96,21.384,-58.35,368.12,-1117.99,-59.8,-6.18,30.08,82.83,490.42,21.82,31.34,28.03,33.78
165.28,40.34,-0.077,3.944,21.386999999999997,-61.17,363.15,-1089.99,-79.48,-9.18,32.09,83.18,490.48,21.819000000000003,31.33,27.94,33.75
165.29,40.33,-0.055999999999999994,3.95,21.384,-78.78,359.94,-1067.52,-93.13,-5.48,26.72,83.23,490.42,21.82,31.25,27.92,33.75
165.3,40.33,-0.063,3.946,21.386,-103.0,357.81,-1056.5,-98.19,3.83,16.02,83.08,490.48,21.814,31.44,27.92,33.75
165.31,40.33,-0.073,3.952,21.38,-122.12,357.4,-1059.34,-94.92,15.54,4.56,82.83,490.62,21.808000000000003,31.56,27.91,33.72
165.32,40.33,-0.057,3.947,21.386,-126.86,360.27,-1075.72,-82.66,25.16,-5.69,82.83,490.69,21.805,31.31,28.18,33.73
165.33,40.32,-0.07,3.965,21.374000000000002,-121.62,363.75,-1102.67,-64.78,27.84,-13.5,83.23,490.69,21.8,31.34,28.03,33.78
165.34,40.33,-0.07,3.952,21.384,-108.83,368.86,-1128.82,-45.53,26.2,-16.95,83.69,490.83,21.802,31.37,27.84,33.65
165.35,40.32,-0.064,3.955,21.377,-102.22,373.35,-1149.41,-29.51,16.63,-16.15,84.09,490.83,21.796999999999997,31.36,27.98,33.72
165.36,40.33,-0.063,3.949,21.381,-94.17,376.65,-1155.13,-22.94,9.62,-6.77,84.09,490.76,21.802,31.47,27.91,33.56
165.37,40.31,-0.045,3.949,21.381,-84.12,376.02,-1158.45,-24.63,2.93,9.32,84.09,490.48,21.807,31.28,27.95,33.58
165.38,40.32,-0.031,3.9410000000000003,21.386,-56.62,371.29,-1145.26,-37.9,-1.48,30.9,83.84,490.48,21.811999999999998,31.36,28.14,33.64
165.39,40.32,-0.012,3.943,21.384,-19.47,366.58,-1124.33,-56.42,-5.61,50.34,84.65,490.55,21.805999999999997,31.37,28.12,33.67
165.4,40.32,-0.009000000000000001,3.9530000000000003,21.383000000000003,11.89,358.08,-1099.15,-75.87,-7.65,60.19,84.5,490.76,21.796999999999997,31.33,27.95,33.65
165.41,40.3,0.013000000000000001,3.943,21.392,26.39,347.2,-1074.26,-90.63,-7.36,57.17,84.35,490.83,21.787,31.31,27.95,33.69
165.42,40.3,0.040999999999999995,3.944,21.385,18.32,335.79,-1060.39,-97.66,-2.21,42.71,84.8,490.83,21.787,31.42,27.88,33.59
165.43,40.32,0.048,3.947,21.381999999999998,-7.63,324.93,-1061.8,-94.78,5.09,21.5,84.09,490.89,21.794,31.44,28.03,33.84
165.44,40.33,0.086,3.946,21.384,-41.89,313.82,-1077.34,-83.89,12.75,0.11,84.4,490.96,21.793000000000003,31.41,28.0,33.64
165.45,40.32,0.098,3.9410000000000003,21.386,-68.99,302.03,-1101.56,-66.9,16.36,-14.88,84.45,490.83,21.796999999999997,31.49,28.0,33.82
165.46,40.33,0.129,3.94,21.386999999999997,-82.99,296.26,-1122.56,-48.11,16.85,-19.83,84.95,490.76,21.802,31.42,28.03,33.81
